Accounting Dimensions,辅助核算,
Accounting Dimensions ,核算维度 ,
Accounting Dimensions Filter,辅助核算过滤条件,
Accounting Entries,会计分录,
Accounting Entry for Asset,资产会计分录,
Accounting Entry for LCV in Stock Entry {0},库存凭证{0}中LCV的会计分录入账,
Accounting Entry for Landed Cost Voucher for SCR {0},SCR{0}到岸成本凭证的会计分录入账,
Accounting Entry for Service,服务会计凭证,
Accounting Entry for Stock,库存会计分录,
Accounting Entry for {0},{0}会计凭证,
Accounting Entry for {0}: {1} can only be made in currency: {2},{0} {1} 相关的会计凭证：货币只能是：{2},
Accounting Ledger,会计分类账,
Accounting Period,会计期间,
Accounting Period overlaps with {0},会计期间与{0}重叠,
Accounting entries are frozen up to this date. Only users with the specified role can create or modify entries before this date.,会计分录已冻结至此日期。只有具有指定角色的用户才能在此日期之前创建或修改分录。,
Accounts,财务,
Accounts Closing,会计关账,
Accounts Frozen Till Date,冻结记账截止日,
Accounts Included in Report,报表中包含的科目,
Accounts Manager,会计经理,
Accounts Missing from Report,报表中缺失的科目,
Accounts Payable,应付账款,
Accounts Payable Summary,应付账款汇总表,
Accounts Receivable,应收账款,
Accounts Receivable / Payable Tuning,应收/应付报表性能优化,
Accounts Receivable Credit Account,应收账款备抵科目,
Accounts Receivable Discounted Account,应收账款贴现科目,
Accounts Receivable Summary,应收账款汇总,
Accounts Receivable Unpaid Account,应收账款未付科目,
Accounts Receivable/Payable,应收/应付,
Accounts Settings,会计设置,
Accounts User,会计,
Accounts table cannot be blank.,科目表不能为空。,
Accounts to Merge,待合并科目,
Accrued Expenses,预提费用,
Accumulated Depreciation,累计折旧,
Accumulated Depreciation Account,累计折旧科目,
Accumulated Depreciation Amount,累计折旧额,
Accumulated Depreciation as on,累计折旧,
Accumulated Monthly,每月累计,
Accumulated Monthly Budget for Account {0} against {1} {2} is {3}. It will be collectively ({4}) exceeded by {5},科目{0}在{1}{2}下的累计月度预算为{3}，预计将整体（{4}）超出{5},
Accumulated Monthly Budget for Account {0} against {1}: {2} is {3}. It will be exceeded by {4},科目{0}在{1}下的累计月度预算{2}为{3}，预计超出额度{4}。,
Accumulated Values,累积值,
Accumulated Values in Group Company,集团公司累计金额,
Achieved ({}),达到（{}）,
Acquisition Date,购买日期,
Action,操作,
Action If Quality Inspection Is Not Submitted,未提交质检时的处理方式,
Action If Quality Inspection Is Rejected,质检被拒的措施,
Action If Same Rate is Not Maintained,不使用相同价格系统控制措施,
Action Initialised,控制措施已启动,
Action if Accumulated Monthly Budget Exceeded on Actual,超累计月度预算时的控制措施,
Action if Accumulated Monthly Budget Exceeded on MR,超累计月度预算时针对物料需求的控制措施,
Action if Accumulated Monthly Budget Exceeded on PO,超累计月度预算时针对采购订单的控制措施,
Action if Accumulative Monthly Budget Exceeded on Cumulative Expense,累计费用超出累计月度预算时的处理措施,
Action if Annual Budget Exceeded on Actual,超年度预算时的控制措施,
Action if Annual Budget Exceeded on MR,超年度预算时针对物料需求的控制措施,
Action if Annual Budget Exceeded on PO,超年度预算时针对采购订单的控制措施,
Action if Anual Budget Exceeded on Cumulative Expense,累计费用超出年度预算时的处理措施,
Action if Same Rate is Not Maintained Throughout  Internal Transaction,内部交易中汇率不一致时的处理方式,
Action if Same Rate is Not Maintained Throughout Sales Cycle,销售流程未使用相同价格时的控制措施,
Action on New Invoice,新发票操作,
Actions,操作,
Actions performed,已执行的操作,
Activate Serial / Batch No for Item,激活物料的序列号/批次号,
Active,在职,
Active Leads,有效销售线索,
Active Status,在产状态,
Activities,活动,
Activity,活动,
Activity Cost,作业成本,
Activity Cost exists for Employee {0} against Activity Type - {1},员工{0}的作业类型 -  {1}成本已存在,
Activity Cost per Employee,员工作业成本,
Activity Type,作业类型,
Actual,实际,
Actual Balance Qty,实际结存数量,
Actual Batch Quantity,实际批号数量,
Actual Cost,实际成本,
Actual Date,实际日期,
Actual Delivery Date,实际交货日期,
Actual Demand,实际需求,
Actual End Date,实际结束日期,
Actual End Date (via Timesheet),实际结束日期（通过工时表）,
Actual End Date cannot be before Actual Start Date,实际结束日期不得早于实际开始日期,
Actual End Time,实际结束时间,
Actual Expense,实际费用,
Actual Expenses,实际费用,
Actual Operating Cost,实际工费成本,
Actual Operation Time,实际工序时间,
Actual Posting,实际过账金额,
Actual Qty,实际数量,
Actual Qty (at source/target),实际数量（源/目标）,
Actual Qty in Warehouse,仓库实际数量,
Actual Qty is mandatory,实际数量是必须项,
Actual Qty {0} / Waiting Qty {1},实际数量{0} /在途数量{1},
Actual Qty: Quantity available in the warehouse.,实际数量：仓库中的可用数量。,
Actual Quantity,实际数量,
Actual Start Date,实际开始日期,
Actual Start Date (via Timesheet),实际开始日期（通过工时表）,
Actual Start Time,实际开始时间,
Actual Time,实际时间,
Actual Time and Cost,实际时间和成本,
Actual Time in Hours (via Timesheet),实际工时（通过工时表）,
Actual qty in stock,实际库存数量,
Actual type tax cannot be included in Item rate in row {0},实际税额不能包含在第{0}行的物料单价中,
Ad-hoc Qty,临时数量,
Add,添加,
Add / Edit Prices,添加/编辑价格,
Add Child,添加子项,
Add Columns in Transaction Currency,显示交易货币金额,
Add Comment,添加评论,
Add Corrective Operation Cost in Finished Good Valuation,入库成品成本价含返工工序成本,
Add Customers,添加客户,
Add Discount,折扣,
Add Employees,添加员工,
Add Item,新增,
Add Items,添加物料,
Add Items in the Purpose Table,在用途表中添加物料,
Add Lead to Prospect,线索关联意向客户,
Add Leads,添加潜在客户,
Add Local Holidays,添加国家公众假期,
Add Manually,手动添加,
Add Multiple,批量添加,
Add Multiple Tasks,添加多个任务,
Add Or Deduct,增加或抵扣,
Add Order Discount,添加订单折扣,
Add Participants,添加参与者,
Add Phantom Item,添加虚拟物料,
Add Quote,添加报价,
Add Raw Materials,添加原材料,
Add Safety Stock,添加安全库存,
Add Sales Partners,添加业务伙伴,
Add Schedule,添加计划,
Add Serial / Batch Bundle,添加序列号/批号,
Add Serial / Batch No,添加序列号/批号,
Add Serial / Batch No (Rejected Qty),添加序列号/批号(拒收数量),
Add Stock,添加库存,
Add Sub Assembly,添加子装配件,
Add Suppliers,添加供应商,
Add Template,新建模板,
Add Timesheets,添加工时表,
Add Weekly Holidays,添加每周休息日,
Add a Note,添加备注,
Add details,添加明细,
Add items in the Item Locations table,请在拣货明细表中添加物料,
Add or Deduct,添加或扣除,
Add the rest of your organization as your users. You can also add invite Customers to your portal by adding them from Contacts,添加您的组织的其余部分用户。您还可以添加邀请客户到您的门户网站通过从联系人中添加它们,
Add to Holidays,添加至假期,
Add to Prospect,关联意向客户,
Add to Transit,添加至在途,
Add vouchers to generate preview.,添加凭证以生成预览。,
Add {0},添加{0},
Add/Edit Coupon Conditions,添加/编辑优惠券条件,
Added By,添加人,
Added On,反馈日期,
Added Supplier Role to User {0}.,已为用户{0}添加供应商角色,
Added {0} ({1}),已添加{0}（{1}）,
Added {1} Role to User {0}.,已为用户{0}添加{1}角色,
Adding Lead to Prospect...,正在将线索转为潜在客户...,
Additional,附加项,
Additional Asset Cost,额外资产成本,
Additional Cost,额外费用,
Additional Cost Per Qty,每单位其它成本,
Additional Costs,额外费用,
Additional Data,附加数据,
Additional Details,额外细节,
Additional Discount,额外折扣,
Additional Discount Amount,额外折扣金额,
Additional Discount Amount (Company Currency),额外折扣金额（本币）,
Additional Discount Amount ({discount_amount}) cannot exceed the total before such discount ({total_before_discount}),额外折扣金额（{discount_amount}）不能超过折扣前总额（{total_before_discount}）,
Additional Discount Percentage,额外折扣百分比,
Additional Finished Good,额外成品,
Additional Info,附加信息,
Additional Information,附加信息,
Additional Information updated successfully.,附加信息更新成功。,
Additional Material Transfer,额外物料调拨,
Additional Notes,补充说明,
Additional Operating Cost,额外工费成本,
Additional Transferred Qty,额外调拨数量,
"Additional Transferred Qty {0}
					cannot be greater than {1}.
					To fix this, increase the percentage value
					of the field 'Transfer Extra Raw Materials to WIP'
					in Manufacturing Settings.",额外调拨数量{0}不得超过{1}。要修复此问题，请提高制造设置中“调拨额外原材料至在制品”字段的百分比值。,
Additional information regarding the customer.,该客户的其他信息。,
Additional {0} {1} of item {2} required as per BOM to complete this transaction,根据物料清单，完成此交易还需要 {0} {1} 的物料 {2},
Address,地址,
Address & Contact,地址及联系方式,
Address & Contacts,地址及联系方式,
Address Desc,地址倒序,
Address HTML,地址HTML,
Address Line 1,详细地址1,
Address Line 2,详细地址2,
Address Name,地址名称,
Address Title,地址标题,
Address Type,地址类型,
Address and Contact,地址和联系方式,
Address and Contacts,地址和联系方式,
Address needs to be linked to a Company. Please add a row for Company in the Links table.,地址必须关联公司，请在链接表中添加公司记录,
Address used to determine Tax Category in transactions,业务交易用于决定税别的地址,
Adjust Qty,调整数量,
Adjustment Against,源单,
Adjustment based on Purchase Invoice rate,基于采购发票汇率的调整,
Administrative Expenses,行政费用,
Administrator,管理员,
Advance Account,预付科目,
Advance Account: {0} must be in either customer billing currency: {1} or Company default currency: {2},预付款科目：{0}必须使用客户账单货币：{1}或公司默认货币：{2},
Advance Amount,预支金额,
Advance Paid,预付款,
Advance Paid (Company Currency),已付预付款（公司本位币）,
Advance Payment,预付款,
Advance Payment Date,预付款日,
Advance Payment Ledger Entry,预付款分类账条目,
Advance Payment Status,预付款状态,
Advance Payments,预付款,
Advance Taxes and Charges,预付税费,
Advance Voucher No,预付款凭证编号,
Advance Voucher Type,预付款凭证类型,
Advance amount,预付金额,
Advance amount cannot be greater than {0} {1},预付金额不能大于{0} {1},
Advance paid against {0} {1} cannot be greater than Grand Total {2},{0}{1}对应的预付款金额不可超过总计{2},
Advance payments allocated against orders will only be fetched,仅获取关联了订单的预付款,
Advanced Filtering,高级筛选,
Advanced Settings,高级设置,
Advances,预付,
"After save, please refresh the page to apply the changes.",保存后，请刷新页面以应用更改。,
Against,对方科目,
Against Account,对方科目,
Against Blanket Order,框架订单,
Against Customer Order {0},对应客户订单{0},
Against Delivery Note Item,对应交货单明细项,
Against Docname,单据编号,
Against Doctype,单据类型,
Against Document Detail No,单据明细ID,
Against Document No,源单据,
Against Expense Account,费用账目,
Against Finished Good,针对产成品,
Against Income Account,收入账目,
Against Journal Entry {0} does not have any unmatched {1} entry,日记账凭证{0}没有不符合的{1}分录,
Against Journal Entry {0} is already adjusted against some other voucher,对销凭证{0}已经被其他凭证调整,
Against Pick List,针对拣配清单,
Against Sales Invoice,销售发票,
Against Sales Invoice Item,源销售发票明细,
Against Sales Order,销售订单,
Against Sales Order Item,销售订单明细,
Against Stock Entry,源物料移动单,
Against Supplier Invoice {0},对应供应商发票{0},
Against Voucher,对销凭证,
Against Voucher No,对销凭证号,
Against Voucher Type,对销凭证类型,
